"","taxon","diff_abun","lefc","structural_zero (histology = EC)","W"
" pseudomonas_1","genus: pseudomonas_1","FALSE","1.3461232643312","0.561993571541481","2.39526452346945"
" corynebacterium","genus: corynebacterium","FALSE","-0.235237691129739","0.40365832870432","-0.58276436877895"
" olsenella","genus: olsenella","TRUE","-0.32406244683869","0","-0.60393202849372"
"class: betaproteobacteria","class: betaproteobacteria","FALSE","0.885245581593373","0.484046787292295","1.82884300615926"
"class: alphaproteobacteria","class: alphaproteobacteria","FALSE","0.758293563510077","0.750207420886057","1.01077854257223"
"family: methylobacteriaceae","family: methylobacteriaceae","FALSE","0.0713534362310461","0.315383412448422","0.226243465618901"
" alkanindiges","genus: alkanindiges","TRUE","0.700670880891817","0","2.08233968639801"
" phyllobacterium","genus: phyllobacterium","TRUE","0.236639834792214","0","1.0157046749889"
"family: planococcaceae","family: planococcaceae","FALSE","-0.100988422864324","0.287324025936428","-0.351479214225781"
" elizabethkingia","genus: elizabethkingia","TRUE","0.352755666805205","0","1.5174314586513"
" acidovorax","genus: acidovorax","TRUE","0.26381427287361","0","1.16081870823883"
" listeria","genus: listeria","FALSE","-0.0723441036583563","0.31855166421412","-0.227103204237944"
" lactonifactor","genus: lactonifactor","TRUE","0.111529111107873","0","0.538754049396192"
"order: stramenopiles","order: stramenopiles","TRUE","0.00863816812978091","0","0.0391811908227212"
"phylum: cyanobacteria","phylum: cyanobacteria","TRUE","0.360682812114259","0","1.12223511057517"
"family: mitochondria","family: mitochondria","TRUE","0.527724850069139","0","2.3998330303296"
"family: s24-7","family: s24-7","TRUE","0.671952268226779","0","2.70548676443772"
"family: veillonellaceae","family: veillonellaceae","FALSE","-0.550171405162287","0.350706252714439","-1.56875276931621"
"family: sphingomonadaceae","family: sphingomonadaceae","FALSE","0.210938057573263","0.315254689365644","0.669103631726186"
" herbaspirillum","genus: herbaspirillum","TRUE","0.0277544564901684","0","0.0632662380137967"
" macellibacteroides","genus: macellibacteroides","FALSE","-0.482927366500592","0.600844121053739","-0.803748176238541"
" nocardioides","genus: nocardioides","FALSE","-0.448088933971705","0.369605334866691","-1.21234433516313"
" clostridium_2","genus: clostridium_2","FALSE","-0.397426414436979","0.473691266236765","-0.838998822153358"
"family: micrococcaceae","family: micrococcaceae","FALSE","0.202410493883455","0.328027129730845","0.617054126131391"
" psychrobacter","genus: psychrobacter","TRUE","0.29578682324559","0","0.780750135786254"
"family: nocardiaceae","family: nocardiaceae","FALSE","0.24095350982502","0.388396311259734","0.620380531018704"
"family: moraxellaceae","family: moraxellaceae","TRUE","0.646326600732014","0","1.97818566498294"
" thioclava","genus: thioclava","FALSE","0.372563828354299","0.634067939859419","0.587577142659036"
" thermovum","genus: thermovum","TRUE","0.232151155445913","0","0.9749316390267"
"family: coriobacteriaceae","family: coriobacteriaceae","FALSE","-0.798512365033169","0.644424038155481","-1.23911014759588"
