"","taxon","diff_abun","lefc","structural_zero (histology = EC)","W"
"kingdom:bacteria","kingdom:bacteria","FALSE","0.6051667383284","1.2523397633715","0.483228877680282"
" lactobacillales","order: lactobacillales","FALSE","3.12840946226831","1.56216529377196","2.00261103913949"
" bacteroidales","order: bacteroidales","FALSE","-0.458662710331361","1.19163460988429","-0.384902139067528"
"phylum: proteobacteria","phylum: proteobacteria","FALSE","-1.84810816309128","1.51362813569494","-1.22097899709216"
" coriobacteriales","order: coriobacteriales","FALSE","2.27922384936147","1.12253981173014","2.030416939822"
"phylum: bacteroidetes","phylum: bacteroidetes","FALSE","0.962576456918307","1.21160757821193","0.794462228718365"
"phylum: firmicutes","phylum: firmicutes","FALSE","2.18225280256091","0.843920895640807","2.58584994616572"
" clostridiales","order: clostridiales","FALSE","0.511274482129439","1.07084699295457","0.477448678936644"
" bacillales","order: bacillales","FALSE","1.90634830213789","1.28236537092188","1.48658747761367"
"class: clostridia","class: clostridia","FALSE","-0.0303072752896028","0.680153768477056","-0.0445594462520797"
" flavobacteriales","order: flavobacteriales","FALSE","-1.0211046694001","1.06687973012356","-0.957094450826094"
" enterobacteriales","order: enterobacteriales","FALSE","-2.40762944436811","1.13154553027017","-2.12773536721343"
" actinomycetales","order: actinomycetales","FALSE","0.00466357327128399","1.07855051752073","0.00432392659919553"
"kingdom:unassigned","kingdom:unassigned","FALSE","1.16114178058855","0.777972941621454","1.49252206403027"
"class: bacilli","class: bacilli","FALSE","2.09691498299177","1.00345983286615","2.0896850220725"
" burkholderiales","order: burkholderiales","FALSE","0.011367841605919","0.68800539824132","0.0165228959467142"
" xanthomonadales","order: xanthomonadales","FALSE","-2.47236230464512","1.25839802629044","-1.96469022756914"
" fusobacteriales","order: fusobacteriales","FALSE","0.129863194771781","0.781671495770954","0.166135256913389"
" pseudomonadales","order: pseudomonadales","FALSE","-2.65516673022655","1.11985013337742","-2.37100184309366"
" erysipelotrichales","order: erysipelotrichales","TRUE","0.229383394628573","0","0.26089371432314"
"class: gammaproteobacteria","class: gammaproteobacteria","FALSE","-1.62317489967986","0.837732344526204","-1.9375817470649"
" sphingobacteriales","order: sphingobacteriales","FALSE","-0.0665621989453065","0.613449306913109","-0.108504807479935"
" caulobacterales","order: caulobacterales","TRUE","0.426523100368235","0","0.589671814237513"
"phylum: actinobacteria","phylum: actinobacteria","FALSE","0.582996246689672","0.700517549388375","0.832236461739879"
"class: actinobacteria","class: actinobacteria","TRUE","-0.141462929343976","0","-0.224451391262612"
" rickettsiales","order: rickettsiales","TRUE","0.219407674516901","0","0.335506148066121"
" bifidobacteriales","order: bifidobacteriales","TRUE","-0.428947540668532","0","-0.609933500604221"
"class: betaproteobacteria","class: betaproteobacteria","FALSE","0.110400902600683","0.71444216866108","0.154527416554349"
" cytophagales","order: cytophagales","TRUE","-0.204595906666866","0","-0.288677800482953"
"class: alphaproteobacteria","class: alphaproteobacteria","TRUE","-0.43001826588679","0","-0.796121391112706"
" rhizobiales","order: rhizobiales","FALSE","-0.160057527075324","0.617247955854574","-0.25930831452285"
