"","taxon","diff_abun","lefc","structural_zero (histology = EC)","W"
" nocardioidaceae","family: nocardioidaceae","TRUE","-0.352703097200064","0","-0.961212556229812"
"phylum: bacteroidetes","phylum: bacteroidetes","FALSE","-1.2119976511146","0.412891858762444","-2.93538762122195"
"order: burkholderiales","order: burkholderiales","TRUE","1.07789713348685","0","3.73539666932712"
"class: bacilli","class: bacilli","FALSE","-1.3186331385028","0.855099083791949","-1.54208227268272"
" microbacteriaceae","family: microbacteriaceae","TRUE","-0.0362832585465306","0","-0.0737891431870778"
"phylum: od1","phylum: od1","TRUE","0.115452568053045","0","0.448258376009185"
"order: rhizobiales","order: rhizobiales","FALSE","0.480561793599925","0.670720763837543","0.716485636810139"
"class: actinobacteria","class: actinobacteria","FALSE","-0.776194993193321","0.94109353100745","-0.82477986259495"
"phylum: actinobacteria","phylum: actinobacteria","FALSE","-0.86290813148208","0.570116012756046","-1.5135658570799"
" enterococcaceae","family: enterococcaceae","FALSE","-0.640517115259889","0.632861820051913","-1.01209631386413"
"order: pseudomonadales","order: pseudomonadales","TRUE","0.0616054415510153","0","0.232102622614433"
"order: rhodobacterales","order: rhodobacterales","TRUE","-0.251355764324926","0","-1.0153661592139"
" leuconostocaceae","family: leuconostocaceae","FALSE","-0.70074208685995","0.579666648357199","-1.20887080332444"
" micromonosporaceae","family: micromonosporaceae","FALSE","-0.0649248627032615","0.254952026855949","-0.254655212997953"
" marinilabiaceae","family: marinilabiaceae","TRUE","-0.738386171187188","0","-1.51332747164104"
" rikenellaceae","family: rikenellaceae","TRUE","-0.106081783212697","0","-0.393156442500028"
" desulfovibrionaceae","family: desulfovibrionaceae","TRUE","0.164165893933547","0","0.701995170317319"
"order: rhodospirillales","order: rhodospirillales","FALSE","-0.116385300004093","0.229774012023385","-0.506520728689926"
"order: sphingomonadales","order: sphingomonadales","TRUE","0.107108515635845","0","0.497603895206189"
" beijerinckiaceae","family: beijerinckiaceae","FALSE","0.0497743090876431","0.226428258073481","0.219823751289427"
