"","taxon","diff_abun","lefc","structural_zero (histology = EC)","W"
" xanthomonadaceae","family: xanthomonadaceae","FALSE","1.03641291709147","1.57720976379176","0.657117994628588"
" bradyrhizobiaceae","family: bradyrhizobiaceae","TRUE","-0.611706648960809","0","-0.394137445038192"
" pasteurellaceae","family: pasteurellaceae","TRUE","0.119277496865363","0","0.0663685350272297"
" weeksellaceae","family: weeksellaceae","TRUE","-0.0561975375574069","0","-0.0344722614228438"
" mitochondria","family: mitochondria","FALSE","0.693303585820151","1.33667884615706","0.518676260803701"
"order: sphingomonadales","order: sphingomonadales","FALSE","0.186774910334795","1.48187945970976","0.126039205895584"
"order: cytophagales","order: cytophagales","TRUE","0.225302319559861","0","0.132598234366376"
" rhodobacteraceae","family: rhodobacteraceae","TRUE","-0.00840606513710745","0","-0.00467352066012064"
" staphylococcaceae","family: staphylococcaceae","TRUE","0.35945605330344","0","0.208252229079694"
" micrococcaceae","family: micrococcaceae","FALSE","-1.24548646417764","1.02099114200006","-1.2198797941947"
" chitinophagaceae","family: chitinophagaceae","TRUE","-0.42809896382353","0","-0.236574257576294"
" micromonosporaceae","family: micromonosporaceae","TRUE","-0.0530829138706547","0","-0.0324924811544686"
" microbacteriaceae","family: microbacteriaceae","FALSE","-0.0597204398113682","1.12147705944098","-0.0532515928958341"
"class: alphaproteobacteria","class: alphaproteobacteria","FALSE","-0.00613179876433262","0.561226903108096","-0.0109257035441004"
"order: rhizobiales","order: rhizobiales","FALSE","0.124892653731527","1.1029435595398","0.113235761387136"
"phylum: cyanobacteria","phylum: cyanobacteria","FALSE","0.100815270637511","1.47715920810753","0.0682494277422344"
" sphingobacteriaceae","family: sphingobacteriaceae","TRUE","-0.131597589119903","0","-0.0871011850386924"
" intrasporangiaceae","family: intrasporangiaceae","FALSE","-0.228358994633005","1.3603307568301","-0.167870198836889"
" streptomycetaceae","family: streptomycetaceae","FALSE","-0.157424052757321","1.47383679898876","-0.106812404782764"
"order: vibrionales","order: vibrionales","TRUE","-0.298133045830132","0","-0.163761900310969"
"class: actinobacteria","class: actinobacteria","FALSE","-0.732400801494453","1.87013750306064","-0.391629385698013"
"phylum: actinobacteria","phylum: actinobacteria","FALSE","-0.289615251850867","1.03828970800277","-0.278934915388852"
" vibrionaceae","family: vibrionaceae","FALSE","0.125577993469801","1.83296030750079","0.068511027192413"
" thermoactinomycetaceae","family: thermoactinomycetaceae","FALSE","0.20414573322939","1.33712182928552","0.152675492059295"
" haloplasmataceae","family: haloplasmataceae","TRUE","-0.102668638611686","0","-0.0572480870335199"
"order: campylobacterales","order: campylobacterales","FALSE","0.535867452917575","1.66819808270697","0.321225313991506"
" thermomonosporaceae","family: thermomonosporaceae","TRUE","0.0559146923348922","0","0.0311147314735128"
"order: burkholderiales","order: burkholderiales","FALSE","-0.0133128896251455","1.11600309337125","-0.0119290795018584"
" helicobacteraceae","family: helicobacteraceae","FALSE","0.25762902593586","1.44528984920654","0.17825422774352"
"order: fusobacteriales","order: fusobacteriales","TRUE","0.0628791859239037","0","0.0349973680886569"
" marinilabiaceae","family: marinilabiaceae","FALSE","0.0202205562771125","1.42494572655652","0.014190404518758"
" odoribacteraceae","family: odoribacteraceae","TRUE","-0.143672654580617","0","-0.0804253369507589"
"class: epsilonproteobacteria","class: epsilonproteobacteria","TRUE","0.0896990852462351","0","0.0621369489911663"
"order: synergistales","order: synergistales","FALSE","-0.0558402045197847","1.38741840419659","-0.0402475593165566"
" endozoicimonaceae","family: endozoicimonaceae","TRUE","0.406832925280164","0","0.221831672515632"
" leuconostocaceae","family: leuconostocaceae","FALSE","0.483378930075272","1.47578928159715","0.327539260586133"
" enterococcaceae","family: enterococcaceae","TRUE","0.376984222389387","0","0.206777722481816"
" carnobacteriaceae","family: carnobacteriaceae","FALSE","0.458900459436912","1.70114859836682","0.269759184986825"
"order: rhodospirillales","order: rhodospirillales","TRUE","0.0808843343768355","0","0.0549247058951899"
"order: flavobacteriales","order: flavobacteriales","TRUE","0.163593734884809","0","0.0954634198923841"
"class: mollicutes","class: mollicutes","FALSE","0.428196973212634","1.73096658607123","0.247374488137585"
"kingdom:archaea","kingdom:archaea","FALSE","0.224507555946166","1.53510164098671","0.146249310112039"
