#OTU ID	SRR2533834	SRR2533846	SRR2533860	SRR2533873	SRR2533882	SRR2533888	SRR2533894	SRR2533897	SRR2533904	SRR2533911	SRR2533919	SRR2533933	SRR2533949	SRR2533965	SRR2533972
Zotu461	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0
Zotu445	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0
Zotu451	0	0	0	0	0	1	0	0	0	0	0	0	0	14	0
Zotu431	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0
Zotu439	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0
Zotu249	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0
Zotu457	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0
Zotu307	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0
Zotu345	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0
Zotu324	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0
Zotu422	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0
Zotu469	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0
Zotu391	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0
Zotu19	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5618
Zotu396	0	0	0	0	0	0	190	0	0	0	0	3	0	0	0
Zotu405	0	0	0	0	0	0	39	0	1	0	0	0	0	0	0
Zotu466	0	0	0	0	0	0	2	0	1	0	0	2577	0	0	0
Zotu159	0	0	0	0	0	0	0	11	0	0	0	9	263	0	0
Zotu76	0	0	0	0	0	0	0	0	1205	0	1	494	1	0	0
Zotu213	0	0	0	0	0	0	0	0	0	8	0	1812	0	0	0
Zotu129	0	0	0	0	0	0	0	0	0	119	0	4063	0	0	0
Zotu413	0	0	0	0	0	0	0	0	0	1	0	823	0	0	0
Zotu311	0	0	0	0	0	0	0	0	0	3	0	2799	0	0	0
Zotu444	0	0	0	0	0	0	0	0	0	1	0	803	0	0	0
Zotu377	0	0	0	0	0	0	0	0	0	0	0	2884	0	0	0
Zotu442	0	0	0	0	0	0	0	0	0	0	0	1495	0	0	0
Zotu399	0	0	0	0	0	0	0	0	0	0	0	1842	0	0	0
Zotu454	0	0	0	0	0	0	0	0	0	0	0	1058	0	0	0
Zotu458	0	0	0	0	0	0	0	0	0	0	0	1185	0	0	0
Zotu409	0	0	0	0	0	0	0	0	0	0	0	3096	0	0	0
Zotu453	0	0	0	0	0	0	0	0	0	0	0	723	0	0	0
Zotu329	0	0	0	0	0	0	0	0	0	0	0	1558	0	0	0
Zotu447	0	0	0	0	0	0	0	0	0	0	0	1157	0	0	0
Zotu463	0	0	0	0	0	0	0	0	0	0	0	1072	0	0	0
Zotu424	0	0	0	0	0	0	0	0	0	0	0	722	0	0	0
Zotu467	0	0	0	0	0	0	0	0	0	0	0	303	0	0	0
Zotu443	0	0	0	0	0	0	0	0	0	0	0	1574	0	0	0
Zotu465	0	0	0	0	0	0	0	0	0	0	0	666	0	0	0
Zotu471	0	0	0	0	0	0	0	0	0	0	0	508	0	0	0
Zotu277	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0
Zotu349	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0
Zotu299	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0
Zotu435	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0
Zotu450	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0
Zotu274	0	0	0	0	0	0	0	0	0	0	0	0	0	6	44
Zotu24	0	0	0	0	0	0	0	0	0	0	0	0	0	6	4289
Zotu152	0	0	0	0	0	0	0	0	0	0	0	0	0	1	137
Zotu446	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0
Zotu407	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0
Zotu430	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
Zotu417	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0
Zotu65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	908
Zotu54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1275
Zotu53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1482
Zotu142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172
Zotu56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1381
Zotu85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	466
Zotu100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312
Zotu394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26
Zotu110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301
Zotu147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143
Zotu117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245
Zotu415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
Zotu408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
Zotu294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49
Zotu268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67
Zotu314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37
Zotu434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
Zotu316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33
Zotu360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
Zotu254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49
Zotu455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
Zotu440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
