Feature ID	p;c;o;f;g;s
ASV_2040	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycolicibacterium;s__Mycolicibacterium brisbanense
ASV_2041	d__Bacteria
ASV_2042	d__Bacteria
ASV_2043	d__Bacteria
ASV_2044	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_2045	d__Bacteria
ASV_2046	d__Bacteria
ASV_2047	d__Bacteria
ASV_2048	d__Bacteria
ASV_2049	d__Bacteria
ASV_205	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas
ASV_2050	d__Bacteria
ASV_2051	d__Bacteria
ASV_2052	d__Bacteria
ASV_2053	d__Bacteria
ASV_2054	d__Bacteria
ASV_2055	d__Bacteria
ASV_2056	d__Bacteria
ASV_2057	d__Bacteria
ASV_2058	d__Bacteria
ASV_2059	d__Bacteria
ASV_206	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__Fusobacterium hwasookii
ASV_2060	d__Bacteria
ASV_2061	d__Bacteria
ASV_2062	d__Bacteria
ASV_2063	d__Bacteria
ASV_2064	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Methylobacterium
ASV_2065	d__Bacteria
ASV_2066	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Nesterenkonia
ASV_2067	d__Bacteria
ASV_2068	d__Bacteria
ASV_2069	d__Bacteria
ASV_207	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Fannyhessea;s__Fannyhessea vaginae
ASV_2070	d__Bacteria
ASV_2071	d__Bacteria
ASV_2072	d__Bacteria
ASV_2073	d__Bacteria
ASV_2074	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_2075	d__Bacteria
ASV_2076	d__Bacteria
ASV_2077	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__Fusobacterium hwasookii
ASV_2078	d__Bacteria
ASV_2079	d__Bacteria
ASV_208	d__Bacteria
ASV_2080	d__Bacteria
ASV_2081	d__Bacteria
ASV_2082	d__Bacteria
ASV_2083	d__Bacteria
ASV_2084	d__Bacteria
ASV_2085	d__Bacteria
ASV_2086	d__Bacteria
ASV_2087	d__Bacteria
ASV_2088	d__Bacteria
ASV_2089	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium acnes
ASV_209	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas
ASV_2090	d__Bacteria
ASV_2091	d__Bacteria
ASV_2092	d__Bacteria
ASV_2093	d__Bacteria
ASV_2094	d__Bacteria
ASV_2095	d__Bacteria
ASV_2096	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium
ASV_2097	d__Bacteria
ASV_2098	d__Bacteria
ASV_2099	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_21	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales
ASV_210	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium vaginale
ASV_2100	d__Bacteria
ASV_2101	d__Bacteria
ASV_2102	d__Bacteria
ASV_2103	d__Bacteria
ASV_2104	d__Bacteria
ASV_2105	d__Bacteria
ASV_2106	d__Bacteria
ASV_2107	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_2108	d__Bacteria
ASV_2109	d__Bacteria
ASV_211	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_2110	d__Bacteria
ASV_2111	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Paracoccus;s__Defluviimonas sp002871005
ASV_2112	d__Bacteria
ASV_2113	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella dispar
ASV_2114	d__Bacteria;p__Firmicutes;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus;s__Peptoniphilus coxii
ASV_2115	d__Bacteria
ASV_2116	d__Bacteria
ASV_2117	d__Bacteria
ASV_2118	d__Bacteria
ASV_2119	d__Bacteria
ASV_212	d__Bacteria
ASV_2120	d__Bacteria
ASV_2121	d__Bacteria
ASV_2122	d__Bacteria
ASV_2123	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_2124	d__Bacteria
ASV_2125	d__Bacteria
ASV_2126	d__Bacteria
ASV_2127	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__Campylobacter hominis
ASV_2128	d__Bacteria;p__Firmicutes;c__Clostridia;o__Tissierellales;f__Ezakiellaceae;g__Fenollaria;s__Fenollaria massiliensis
ASV_2129	d__Bacteria
ASV_213	d__Bacteria
ASV_2130	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_2131	d__Bacteria
ASV_2132	d__Bacteria;p__Firmicutes;c__Clostridia;o__Tissierellales;f__Helcococcaceae;g__Anaerococcus
ASV_2133	d__Bacteria
ASV_2134	d__Bacteria
ASV_2135	d__Bacteria
ASV_2136	d__Bacteria
ASV_2137	d__Bacteria
ASV_2138	d__Bacteria
ASV_2139	d__Bacteria
ASV_214	d__Bacteria
ASV_2140	d__Bacteria
ASV_2141	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_2142	d__Bacteria
ASV_2143	d__Bacteria
ASV_2144	d__Bacteria
ASV_2145	d__Bacteria
ASV_2146	d__Bacteria
ASV_2147	d__Bacteria
ASV_2148	d__Bacteria
ASV_2149	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella dispar
ASV_215	d__Bacteria
ASV_2150	d__Bacteria
ASV_2151	d__Bacteria
ASV_2152	d__Bacteria
ASV_2153	d__Bacteria
ASV_2154	d__Bacteria
ASV_2155	d__Bacteria
ASV_2156	d__Bacteria
ASV_2157	d__Bacteria
ASV_2158	d__Bacteria
ASV_2159	d__Bacteria
ASV_216	d__Bacteria
ASV_2160	d__Bacteria
ASV_2161	d__Bacteria
ASV_2162	d__Bacteria
ASV_2163	d__Bacteria
ASV_2164	d__Bacteria
ASV_2165	d__Bacteria
ASV_2166	d__Bacteria
ASV_2167	d__Bacteria
ASV_2168	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_2169	d__Bacteria
ASV_217	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas
ASV_2170	d__Bacteria
ASV_2171	d__Bacteria
ASV_2172	d__Bacteria
ASV_2173	d__Bacteria
ASV_2174	d__Bacteria
ASV_2175	d__Bacteria
ASV_2176	d__Bacteria
ASV_2177	d__Bacteria
ASV_2178	d__Bacteria
ASV_2179	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella dispar
ASV_218	d__Bacteria;p__Firmicutes;c__Clostridia;o__Tissierellales;f__Helcococcaceae;g__Parvimonas
ASV_2180	d__Bacteria
ASV_2181	d__Bacteria
ASV_2182	d__Bacteria
ASV_2183	d__Bacteria
ASV_2184	d__Bacteria
ASV_2185	d__Bacteria
ASV_2186	d__Bacteria
ASV_2187	d__Bacteria
ASV_2188	d__Bacteria
ASV_2189	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus
ASV_219	d__Bacteria
ASV_2190	d__Bacteria
ASV_2191	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_2192	d__Bacteria
ASV_2193	d__Bacteria
ASV_2194	d__Bacteria
ASV_2195	d__Bacteria
ASV_2196	d__Bacteria
ASV_2197	d__Bacteria
ASV_2198	d__Bacteria
ASV_2199	d__Bacteria
ASV_22	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas
ASV_220	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella dispar
ASV_2200	d__Bacteria
ASV_2201	d__Bacteria
ASV_2202	d__Bacteria
ASV_2203	d__Bacteria
ASV_2204	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_2205	d__Bacteria
ASV_2206	d__Bacteria
ASV_2207	d__Bacteria
ASV_2208	d__Bacteria
ASV_2209	d__Bacteria
ASV_221	d__Bacteria
ASV_2210	d__Bacteria
ASV_2211	d__Bacteria
ASV_2212	d__Bacteria
ASV_2213	d__Bacteria
ASV_2214	d__Bacteria
ASV_2215	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_2216	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_2217	d__Bacteria
ASV_2218	d__Bacteria
ASV_2219	d__Bacteria
ASV_222	d__Bacteria
ASV_2220	d__Bacteria
ASV_2221	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri_A
ASV_2222	d__Bacteria
ASV_2223	d__Bacteria
ASV_2224	d__Bacteria
ASV_2225	d__Bacteria
ASV_2226	d__Bacteria
ASV_2227	d__Bacteria
ASV_2228	d__Bacteria
ASV_2229	d__Bacteria
ASV_223	d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Peptostreptococcus
ASV_2230	d__Bacteria
ASV_2231	d__Bacteria
ASV_2232	d__Bacteria
ASV_2233	d__Bacteria
ASV_2234	d__Bacteria
ASV_2235	d__Bacteria
ASV_2236	d__Bacteria
ASV_2237	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella dispar
ASV_2238	d__Bacteria
ASV_2239	d__Bacteria
ASV_224	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas
ASV_2240	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_2241	d__Bacteria
ASV_2242	d__Bacteria
ASV_2243	d__Bacteria
ASV_2244	d__Bacteria
ASV_2245	d__Bacteria;p__Firmicutes;c__Bacilli
ASV_2246	d__Bacteria
ASV_2247	d__Bacteria
ASV_2248	d__Bacteria
ASV_2249	d__Bacteria
ASV_225	d__Bacteria;p__Firmicutes;c__Clostridia;o__Tissierellales;f__Helcococcaceae;g__Parvimonas
ASV_2250	d__Bacteria
ASV_2251	d__Bacteria;p__Firmicutes;c__Bacilli
ASV_2252	d__Bacteria
ASV_2253	d__Bacteria
ASV_2254	d__Bacteria
ASV_2255	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella dispar
ASV_2256	d__Bacteria
ASV_2257	d__Bacteria
ASV_2258	d__Bacteria
ASV_2259	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella dispar
ASV_226	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Fannyhessea;s__Fannyhessea vaginae
ASV_2260	d__Bacteria
ASV_2261	d__Bacteria
ASV_2262	d__Bacteria
ASV_2263	d__Bacteria
ASV_2264	d__Bacteria
ASV_2265	d__Bacteria
ASV_2266	d__Bacteria
ASV_2267	d__Bacteria
ASV_2268	d__Bacteria
ASV_2269	d__Bacteria
ASV_227	d__Bacteria
ASV_2270	d__Bacteria
ASV_2271	d__Bacteria
ASV_2272	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_2273	d__Bacteria
ASV_2274	d__Bacteria
ASV_2275	d__Bacteria
ASV_2276	d__Bacteria
ASV_2277	d__Bacteria
ASV_2278	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium pyruviciproducens
ASV_2279	d__Bacteria
ASV_228	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__Fusobacterium hwasookii
ASV_2280	d__Bacteria
ASV_2281	d__Bacteria
ASV_2282	d__Bacteria
ASV_2283	d__Bacteria
ASV_2284	d__Bacteria
ASV_2285	d__Bacteria
ASV_2286	d__Bacteria
ASV_2287	d__Bacteria
ASV_2288	d__Bacteria
ASV_2289	d__Bacteria
ASV_229	d__Bacteria
ASV_2290	d__Bacteria
ASV_2291	d__Bacteria
ASV_2292	d__Bacteria
ASV_2293	d__Bacteria
ASV_2294	d__Bacteria
ASV_2295	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_2296	d__Bacteria
ASV_2297	d__Bacteria
ASV_2298	d__Bacteria
ASV_2299	d__Bacteria
ASV_23	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas
ASV_230	d__Bacteria
ASV_2300	d__Bacteria
ASV_2301	d__Bacteria
ASV_2302	d__Bacteria
ASV_2303	d__Bacteria
ASV_2304	d__Bacteria;p__Firmicutes;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus;s__Peptoniphilus coxii
ASV_2305	d__Bacteria
ASV_2306	d__Bacteria
ASV_2307	d__Bacteria
ASV_2308	d__Bacteria
ASV_2309	d__Bacteria;p__Firmicutes;c__Clostridia;o__Tissierellales;f__Helcococcaceae;g__Anaerococcus
ASV_231	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__Fusobacterium hwasookii
ASV_2310	d__Bacteria
ASV_2311	d__Bacteria;p__Firmicutes;c__Bacilli
ASV_2312	d__Bacteria
ASV_2313	d__Bacteria
ASV_2314	d__Bacteria
ASV_2315	d__Bacteria
ASV_2316	d__Bacteria
ASV_2317	d__Bacteria
ASV_2318	d__Bacteria
ASV_2319	d__Bacteria;p__Firmicutes;c__Clostridia;o__Tissierellales;f__Helcococcaceae;g__Anaerococcus;s__Anaerococcus mediterraneensis
ASV_232	d__Bacteria
ASV_2320	d__Bacteria;p__Firmicutes;c__Clostridia;o__Tissierellales;f__Helcococcaceae;g__Anaerococcus
ASV_2321	d__Bacteria
ASV_2322	d__Bacteria
ASV_2323	d__Bacteria
ASV_2324	d__Bacteria
ASV_2325	d__Bacteria
ASV_2326	d__Bacteria
ASV_2327	d__Bacteria
ASV_2328	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__Campylobacter hominis
ASV_2329	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri_A
ASV_233	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__Fusobacterium hwasookii
ASV_2330	d__Bacteria
ASV_2331	d__Bacteria;p__Firmicutes;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus;s__Peptoniphilus coxii
ASV_2332	d__Bacteria
ASV_2333	d__Bacteria
ASV_2334	d__Bacteria
ASV_2335	d__Bacteria
ASV_2336	d__Bacteria
ASV_2337	d__Bacteria
ASV_2338	d__Bacteria
ASV_2339	d__Bacteria
ASV_234	d__Bacteria;p__Firmicutes;c__Clostridia;o__Tissierellales;f__Helcococcaceae;g__Parvimonas
ASV_2340	d__Bacteria
ASV_2341	d__Bacteria
ASV_2342	d__Bacteria
ASV_2343	d__Bacteria
ASV_2344	d__Bacteria
ASV_2345	d__Bacteria
ASV_2346	d__Bacteria
ASV_2347	d__Bacteria
ASV_2348	d__Bacteria
ASV_2349	d__Bacteria
ASV_235	d__Bacteria
ASV_2350	d__Bacteria
ASV_2351	d__Bacteria
ASV_2352	d__Bacteria
ASV_2353	d__Bacteria
ASV_2354	d__Bacteria
ASV_2355	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella dispar
ASV_2356	d__Bacteria
ASV_2357	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella dispar
ASV_2358	d__Bacteria
ASV_2359	d__Bacteria
ASV_236	d__Bacteria
ASV_2360	d__Bacteria
ASV_2361	d__Bacteria
ASV_2362	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_2363	d__Bacteria
ASV_2364	d__Bacteria
ASV_2365	d__Bacteria
ASV_2366	d__Bacteria
ASV_2367	d__Bacteria
ASV_2368	d__Bacteria
ASV_2369	d__Bacteria
ASV_237	d__Bacteria
ASV_2370	d__Bacteria
ASV_2371	d__Bacteria
ASV_2372	d__Bacteria
ASV_2373	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_2374	d__Bacteria
ASV_2375	d__Bacteria
ASV_2376	d__Bacteria
ASV_2377	d__Bacteria
ASV_2378	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales
ASV_2379	d__Bacteria
ASV_238	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas
ASV_2380	d__Bacteria
ASV_2381	d__Bacteria
ASV_2382	d__Bacteria
ASV_2383	d__Bacteria
ASV_2384	d__Bacteria
ASV_2385	d__Bacteria
ASV_2386	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Defluviitaleaceae;g__Defluviitalea;s__Defluviitalea phaphyphila
ASV_2387	d__Bacteria
ASV_2388	d__Bacteria
ASV_2389	d__Bacteria
ASV_239	d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Peptostreptococcus
ASV_2390	d__Bacteria
ASV_2391	d__Bacteria
ASV_2392	d__Bacteria
ASV_2393	d__Bacteria
ASV_2394	d__Bacteria
ASV_2395	d__Bacteria
ASV_2396	d__Bacteria
ASV_2397	d__Bacteria
ASV_2398	d__Bacteria
ASV_2399	d__Bacteria
ASV_24	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas
ASV_240	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__Fusobacterium hwasookii
ASV_2400	d__Bacteria
ASV_2401	d__Bacteria
ASV_2402	d__Bacteria
ASV_2403	d__Bacteria
ASV_2404	d__Bacteria
ASV_2405	d__Bacteria
ASV_2406	d__Bacteria
ASV_2407	d__Bacteria
ASV_2408	d__Bacteria
ASV_2409	d__Bacteria
ASV_241	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas
ASV_2410	d__Bacteria
ASV_2411	d__Bacteria
ASV_2412	d__Bacteria
ASV_2413	d__Bacteria
ASV_2414	d__Bacteria
ASV_2415	d__Bacteria
ASV_2416	d__Bacteria
ASV_2417	d__Bacteria
ASV_2418	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_2419	d__Bacteria
ASV_242	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Fannyhessea;s__Fannyhessea vaginae
ASV_2420	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella dispar
ASV_2421	d__Bacteria
ASV_2422	d__Bacteria
ASV_2423	d__Bacteria
ASV_2424	d__Bacteria
ASV_2425	d__Bacteria
ASV_2426	d__Bacteria
ASV_2427	d__Bacteria
ASV_2428	d__Bacteria
ASV_2429	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_243	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Fannyhessea;s__Fannyhessea vaginae
ASV_2430	d__Bacteria
ASV_2431	d__Bacteria
ASV_2432	d__Bacteria
ASV_2433	d__Bacteria
ASV_2434	d__Bacteria
ASV_2435	d__Bacteria;p__Firmicutes;c__Clostridia;o__Saccharofermentanales;f__Fastidiosipilaceae;g__KA00274;s__KA00274 sp001552885
ASV_2436	d__Bacteria
ASV_2437	d__Bacteria
ASV_2438	d__Bacteria
ASV_2439	d__Bacteria
ASV_244	d__Bacteria;p__Firmicutes;c__Clostridia;o__Tissierellales;f__Helcococcaceae;g__Finegoldia;s__Finegoldia magna_H
ASV_2440	d__Bacteria
ASV_2441	d__Bacteria
ASV_2442	d__Bacteria
ASV_2443	d__Bacteria
ASV_2444	d__Bacteria
ASV_2445	d__Bacteria
ASV_2446	d__Bacteria
ASV_2447	d__Bacteria
ASV_2448	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella dispar
ASV_2449	d__Bacteria
ASV_245	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__Fusobacterium hwasookii
ASV_2450	d__Bacteria
ASV_2451	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_2452	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_2453	d__Bacteria;p__Firmicutes;c__Clostridia;o__Tissierellales;f__Helcococcaceae;g__Murdochiella
ASV_2454	d__Bacteria
ASV_2455	d__Bacteria
ASV_2456	d__Bacteria
ASV_2457	d__Bacteria
ASV_2458	d__Bacteria
ASV_2459	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Mycobacteriales;f__Mycobacteriaceae;g__Rhodococcus
ASV_246	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Mycobacteriales;f__Mycobacteriaceae;g__Rhodococcus
ASV_2460	d__Bacteria
ASV_2461	d__Bacteria
ASV_2462	d__Bacteria
ASV_2463	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_2464	d__Bacteria
ASV_2465	d__Bacteria
ASV_2466	d__Bacteria
ASV_2467	d__Bacteria
ASV_2468	d__Bacteria
ASV_2469	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_247	d__Bacteria
ASV_2470	d__Bacteria
ASV_2471	d__Bacteria
ASV_2472	d__Bacteria
ASV_2473	d__Bacteria
ASV_2474	d__Bacteria
ASV_2475	d__Bacteria
ASV_2476	d__Bacteria
ASV_2477	d__Bacteria
ASV_2478	d__Bacteria;p__Patescibacteria;c__ABY1;o__Magasanikbacterales;f__UBA922;g__UBA922;s__UBA922 sp002293825
ASV_2479	d__Bacteria
ASV_248	d__Bacteria
ASV_2480	d__Bacteria
ASV_2481	d__Bacteria
ASV_2482	d__Bacteria
ASV_2483	d__Bacteria
ASV_2484	d__Bacteria
ASV_2485	d__Bacteria
ASV_2486	d__Bacteria
ASV_2487	d__Bacteria
ASV_2488	d__Bacteria
ASV_2489	d__Bacteria
ASV_249	d__Bacteria
ASV_2490	d__Bacteria
ASV_2491	d__Bacteria
ASV_2492	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_2493	d__Bacteria
ASV_2494	d__Bacteria
ASV_2495	d__Bacteria
ASV_2496	d__Bacteria
ASV_2497	d__Bacteria
ASV_2498	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri_A
ASV_2499	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Paracoccus;s__Defluviimonas sp002871005
ASV_25	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas
ASV_250	d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Peptostreptococcus
ASV_2500	d__Bacteria
ASV_2501	d__Bacteria
ASV_2502	d__Bacteria
ASV_2503	d__Bacteria
ASV_2504	d__Bacteria
ASV_2505	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella dispar
ASV_2506	d__Bacteria
ASV_2507	d__Bacteria
ASV_2508	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_2509	d__Bacteria
ASV_251	d__Bacteria
ASV_2510	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_2511	d__Bacteria
ASV_2512	d__Bacteria
ASV_2513	d__Bacteria
ASV_2514	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_2515	d__Bacteria
ASV_2516	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella dispar
ASV_2517	d__Bacteria
ASV_2518	d__Bacteria
ASV_2519	d__Bacteria;p__Firmicutes;c__Clostridia;o__Tissierellales;f__Ezakiellaceae;g__Fenollaria;s__Fenollaria massiliensis
ASV_252	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium vaginale
ASV_2520	d__Bacteria
ASV_2521	d__Bacteria;p__Firmicutes;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus;s__Peptoniphilus duerdenii
ASV_2522	d__Bacteria
ASV_2523	d__Bacteria
ASV_2524	d__Bacteria
ASV_2525	d__Bacteria
ASV_2526	d__Bacteria
ASV_2527	d__Bacteria
ASV_2528	d__Bacteria
ASV_2529	d__Bacteria
