#OTU ID	SRR6920027	SRR6920028	SRR6920030	SRR6920033	SRR6920034	SRR6920036	SRR6920038	SRR6920041	SRR6920042	SRR6920046	SRR6920050	SRR6920052	SRR6920056	SRR6920058	SRR6920059	SRR6920074	SRR6920078	SRR6920086	SRR6920089	SRR6920091	SRR6920093	SRR6920029	SRR6920031	SRR6920032	SRR6920035	SRR6920045	SRR6920047	SRR6920048	SRR6920049	SRR6920051	SRR6920053	SRR6920057	SRR6920064	SRR6920070	SRR6920071	SRR6920072	SRR6920075	SRR6920077	SRR6920085	SRR6920087	SRR6920088	SRR6920090	SRR6920092	SRR6920094
Zotu4575	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
Zotu434	18	0	0	0	0	0	0	321	0	0	0	0	0	0	12	0	22	0	0	0	4	0	0	0	0	0	0	0	0	0	0	192	1	0	5	0	42	21	0	0	0	0	0	63
Zotu3336	43	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	0	1	0	0	0	0	0	0	0
Zotu1348	40	0	1	0	0	2	0	94	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0
Zotu1319	54	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	19	0	0	0	4	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3263	39	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Zotu1378	57	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	9	0	0	0	4	0	0	0	0	0	0	0	0	0	0	52	0	0	4	0	0	0	0	0	0	0	0	0
Zotu2897	4	0	0	0	0	0	0	7	0	0	0	0	0	0	0	25	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0
Zotu3343	37	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu72	40	0	0	0	0	3	0	38	55	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	397	29	2873	0	336	0	0	0	0	0	0	0	0	0
Zotu3293	29	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Zotu3550	49	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1170	44	0	0	0	0	0	0	92	0	0	0	0	0	0	4	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	1	0	0	0	0	0	0
Zotu3017	34	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
Zotu2016	27	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0
Zotu825	37	0	0	0	0	12	0	3	0	0	0	0	0	0	0	0	0	1	0	0	4	0	21	2	27	0	0	0	0	0	0	104	0	0	6	0	0	13	7	5	2	0	0	0
Zotu2803	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Zotu3113	43	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
Zotu5062	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1069	12	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	1
Zotu524	15	0	0	0	0	0	0	233	0	0	0	0	0	0	10	0	36	0	0	0	3	0	0	0	0	0	0	0	0	0	0	127	0	0	2	0	41	17	0	0	0	0	0	62
Zotu280	7	0	0	0	0	1	0	0	0	0	0	2	0	1	1	18	0	0	0	0	47	0	0	0	1	0	0	0	0	0	0	0	0	995	0	2	0	0	0	0	0	0	0	11
Zotu1131	44	0	0	0	0	0	0	106	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	0	2	0	0	0	0
Zotu2093	65	0	0	0	0	4	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	36
Zotu4779	23	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
Zotu823	50	0	0	0	1	12	0	4	1	0	0	0	0	0	0	0	1	0	0	0	9	1	26	1	18	0	0	0	0	0	0	106	0	0	3	0	0	22	9	5	5	0	0	0
Zotu61	21	0	2	0	0	12	0	0	0	0	0	1	0	2	2	106	0	0	0	2	222	0	0	0	9	0	0	0	0	0	0	0	0	3698	0	8	1	0	0	0	0	0	0	45
Zotu1616	44	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	13	0	0	0	3	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3995	26	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0
Zotu808	18	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	165
Zotu4436	41	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu108	7	0	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	192	0	0	0	2	0	0	0	0	0	0	0	0	2925	0	0	0	0	0	0	1	0	0	0
Zotu4776	24	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4767	4	0	0	0	0	0	0	7	0	0	0	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	19	2	1	0	0	0	3	0	0	0	0	0	0
Zotu2654	42	0	0	0	0	2	0	21	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	28
Zotu2200	12	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0
Zotu2843	44	0	0	0	0	4	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	4	2	1	0	0	0
Zotu928	20	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	7	0	0	0	0	0	156
Zotu1737	19	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Zotu7305	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu942	48	0	0	0	0	15	0	4	0	0	0	0	0	0	0	0	0	0	0	0	3	0	16	2	20	0	0	0	0	0	0	90	0	0	1	0	0	11	4	5	4	0	0	0
Zotu1321	35	0	0	0	0	0	0	78	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	1	1	0	0	0
Zotu1130	39	0	0	0	1	1	0	92	0	0	0	0	0	0	6	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	3	0	0	0
Zotu2260	70	0	0	0	0	5	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	3	0	0	0	0
Zotu2549	30	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	7	0	0	0	2	0	0	0	0	0	0	0	0	0	0	21	0	0	1	0	0	0	1	0	0	0	0	0
Zotu1216	35	0	0	0	0	0	0	93	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0
Zotu1272	42	0	0	0	0	2	0	85	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0
Zotu1179	29	0	0	0	0	11	0	2	0	0	0	0	0	0	0	0	0	0	0	0	5	0	6	2	14	0	0	0	0	0	0	71	0	0	3	0	0	10	7	2	7	0	0	0
Zotu646	21	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	195
Zotu2917	28	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	1	0	0	0	1	0	0	0	0	0
Zotu3254	12	0	0	0	0	0	0	22	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Zotu2974	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu339	13	0	0	0	0	0	0	15	14	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	2	566	0	75	0	0	0	0	0	0	0	0	0
Zotu31	56	0	0	0	0	0	0	39	84	0	92	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	531	24	3882	0	771	0	0	0	0	0	0	0	0	0
Zotu4207	36	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1830	25	0	0	0	0	1	0	61	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
Zotu6390	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Zotu934	30	0	0	0	0	14	0	3	0	0	0	0	0	0	0	0	0	0	0	0	6	0	15	5	21	0	0	0	0	0	0	89	0	0	1	0	0	18	3	12	3	0	0	0
Zotu1146	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	151	0	0	0	0	0	0	0	0	0
Zotu7	51	0	0	0	0	1	0	58	89	0	99	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	680	31	5039	2	944	0	0	0	0	0	0	0	0	0
Zotu595	5	0	0	0	0	0	0	187	0	0	0	0	0	0	7	0	17	0	0	0	4	0	0	0	0	0	1	0	0	0	1	86	0	0	1	0	23	13	0	0	0	0	0	58
Zotu111	9	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	4	0	0	0	0	0	0	0	0	2959	0	0	0	0	0	0	0	0	0	0
Zotu155	25	0	0	0	0	0	0	25	21	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243	12	1732	2	183	0	0	0	0	0	1	0	0	0
Zotu690	20	0	0	0	0	2	0	0	19	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	178
Zotu2796	11	0	0	0	0	0	0	29	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Zotu214	16	0	0	0	0	3	0	0	0	0	0	0	0	0	0	33	0	0	0	0	104	0	0	0	2	0	0	0	0	0	0	0	0	1612	0	1	0	0	0	0	0	0	0	28
Zotu2410	49	0	0	0	0	3	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	3	9	1	0	0	0
Zotu3215	4	0	0	0	0	0	0	11	3	0	0	0	0	0	0	0	4	1	0	0	9	0	1	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	16
Zotu1974	58	0	0	0	1	12	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	6	3	0	0	0
Zotu86	17	0	0	0	0	3	0	0	0	0	0	2	0	1	0	94	0	0	0	2	139	0	0	0	4	0	0	0	0	0	0	0	0	3314	0	5	1	0	0	0	0	0	0	26
Zotu5697	8	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
Zotu3706	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1727	9	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	88
Zotu5629	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	1
Zotu7023	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Zotu734	48	0	0	0	0	20	0	9	0	0	0	0	0	0	0	0	0	0	0	0	8	0	18	3	25	0	0	0	0	0	0	123	0	0	5	0	0	21	10	7	5	0	0	0
Zotu468	12	0	0	0	0	1	0	262	0	0	0	0	0	0	13	0	10	0	0	0	3	0	0	0	0	0	1	0	0	0	0	163	0	0	1	0	33	15	0	0	0	0	0	51
Zotu1798	2	0	0	0	0	0	0	0	1	0	0	0	18	0	0	0	0	14	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	1	0	43	0	0	0	0	0	0	0
Zotu1122	42	0	0	0	0	0	0	101	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0
Zotu1047	12	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	1	0	0	0	0	124
Zotu790	39	0	0	0	0	15	0	11	0	0	1	0	0	0	0	1	0	0	0	0	4	0	16	2	24	0	0	0	0	0	1	139	0	0	4	1	0	16	4	3	5	1	0	0
Zotu4190	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu5686	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu51	19	0	1	0	0	11	0	0	0	0	0	0	1	2	1	130	0	0	0	2	180	0	0	0	7	0	0	0	0	0	0	0	1	4237	1	5	2	0	0	0	0	1	0	30
Zotu21	57	0	0	0	0	0	0	38	78	0	99	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	574	36	4120	1	835	0	0	0	0	0	0	0	0	0
Zotu5533	28	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	1	0	0	0	0	0	0	0
Zotu1726	86	0	0	0	1	7	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	1	0	0	0
Zotu4241	5	0	0	0	0	0	0	8	0	0	0	0	0	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0
Zotu44	15	0	0	0	1	2	0	0	0	0	0	0	0	4	0	0	0	1	0	0	285	0	0	0	7	0	0	0	0	0	0	0	0	4718	0	0	0	0	0	0	0	0	0	0
Zotu1934	23	0	0	0	0	0	0	68	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Zotu2436	8	0	0	0	0	0	0	11	0	0	0	0	0	1	0	24	11	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	1	0	0	0	0
Zotu3063	25	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	5	1	0	0	0
Zotu64	48	0	0	0	0	1	0	37	53	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	574	16	3016	0	349	0	0	0	0	0	1	0	0	0
Zotu2063	5	0	0	0	0	0	0	69	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0
Zotu478	34	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	1	0	0	0	269
Zotu3426	15	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0
Zotu18	78	0	0	0	0	0	0	54	85	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	737	32	4138	1	516	0	0	0	0	0	0	0	0	0
Zotu4747	20	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
Zotu2824	39	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27
Zotu4172	41	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu2943	2	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0
Zotu3494	34	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	2	0	0	0	0
Zotu2152	60	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	3	2	0	0	0
Zotu583	19	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	222
Zotu1280	46	0	0	0	0	2	0	76	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	1	0	0	0
Zotu3492	31	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0
Zotu343	8	0	0	0	0	1	0	0	0	0	0	0	0	1	0	22	0	0	0	0	45	0	0	0	2	0	0	0	0	0	0	0	0	763	0	1	0	0	0	0	0	0	0	9
Zotu99	6	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	165	0	0	0	1	0	0	0	0	0	0	0	0	3187	0	0	0	1	0	0	0	0	0	0
Zotu3962	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1125	34	0	0	0	0	16	0	3	1	0	0	0	0	0	0	0	0	0	0	0	5	0	17	2	11	0	0	0	0	0	0	70	2	0	4	0	0	4	2	5	1	0	0	0
Zotu4449	39	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
Zotu3296	6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	0	0	0	0	0	0	26	0	0	0	0	0	2	2	0	0	0	0	0
Zotu2781	47	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
Zotu35	15	0	0	0	0	0	2	0	0	0	0	0	0	4	0	0	0	0	0	0	242	0	0	0	5	0	0	0	0	0	0	0	0	4994	0	0	1	0	0	0	0	0	0	0
Zotu4800	39	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu82	17	0	0	0	0	6	0	0	0	0	0	0	0	1	1	68	0	1	0	0	233	0	0	0	11	0	0	0	0	0	0	0	0	3316	0	4	0	1	0	0	0	0	0	40
Zotu1002	45	0	0	0	0	11	0	4	0	0	0	0	0	0	0	0	1	0	0	0	5	0	12	3	16	0	0	0	0	0	0	109	0	1	1	0	0	10	2	11	4	0	0	0
Zotu509	34	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	149	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	259
Zotu909	16	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	6	0	0	0	0	0	152
Zotu3644	34	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1352	14	0	0	0	0	0	0	22	2	0	0	0	0	2	0	0	13	2	0	0	33	0	0	0	6	0	1	0	10	0	0	2	0	4	1	0	2	0	0	0	0	0	0	53
Zotu5033	26	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu299	13	0	0	0	0	0	0	12	22	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	5	721	0	99	0	0	0	0	0	0	0	0	0
Zotu841	37	0	0	0	0	13	0	7	0	0	0	0	0	0	0	0	0	0	0	0	6	0	30	2	20	0	0	0	0	0	0	103	2	0	4	0	0	19	6	7	2	0	0	0
Zotu172	30	0	0	0	0	1	0	22	39	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	323	26	1575	1	311	0	0	0	0	0	0	0	0	0
Zotu5764	2	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
Zotu1697	38	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	15	0	0	0	3	0	0	0	0	0	0	0	0	0	0	38	0	0	2	0	0	0	0	0	0	0	0	0
Zotu6127	15	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0
Zotu5184	7	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27
Zotu3449	29	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	2	3	0	0	0
Zotu510	32	0	0	0	1	0	0	0	26	0	0	0	0	0	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	271
Zotu107	31	0	0	0	0	1	0	25	45	0	36	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	333	11	2417	2	371	0	0	0	0	0	1	0	0	0
Zotu4922	34	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	1	0	0	0	0	0	0	0	0	0
Zotu3649	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Zotu3685	6	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	17	0	0	31	2	2	0	0	0	9	0	0	0	0	0	0
Zotu4628	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	3	0	4	0	1	0	0	0	0	0
Zotu2419	49	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47
Zotu4025	30	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	13
Zotu27	22	0	0	0	0	6	0	0	0	0	0	0	0	3	2	133	0	2	0	2	187	0	0	0	4	0	1	0	0	0	0	0	0	4975	0	7	0	0	0	0	0	0	0	36
Zotu3551	27	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu60	18	0	0	0	0	9	0	0	0	0	0	1	0	1	2	94	0	1	0	2	245	0	0	0	13	0	0	0	0	0	0	0	0	3776	0	4	0	0	0	0	0	0	0	43
Zotu66	58	0	0	0	0	0	0	27	67	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	412	22	3143	0	441	0	0	0	0	0	0	0	0	0
Zotu179	36	0	0	0	0	0	0	25	30	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	311	22	1511	1	332	0	0	0	0	0	0	0	0	0
Zotu5198	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
