Feature ID	p;c;o;f;g;s
ASV_13557	d__Bacteria
ASV_13558	d__Bacteria
ASV_13559	d__Bacteria
ASV_1356	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_13560	d__Bacteria
ASV_13561	d__Bacteria
ASV_13562	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_13563	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_13564	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_13565	d__Bacteria
ASV_13566	d__Bacteria
ASV_13567	d__Bacteria
ASV_13568	d__Bacteria
ASV_13569	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales
ASV_1357	d__Bacteria
ASV_13570	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_13571	d__Bacteria
ASV_13572	d__Bacteria
ASV_13573	d__Bacteria
ASV_13574	d__Bacteria
ASV_13575	d__Bacteria
ASV_13576	d__Bacteria
ASV_13577	d__Bacteria
ASV_13578	d__Bacteria
ASV_13579	d__Bacteria
ASV_1358	d__Bacteria
ASV_13580	d__Bacteria
ASV_13581	d__Bacteria
ASV_13582	d__Bacteria
ASV_13583	d__Bacteria
ASV_13584	d__Bacteria
ASV_13585	d__Bacteria
ASV_13586	d__Bacteria
ASV_13587	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_13588	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_13589	d__Bacteria
ASV_1359	d__Bacteria
ASV_13590	d__Bacteria
ASV_13591	d__Bacteria
ASV_13592	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_13593	d__Bacteria
ASV_13594	d__Bacteria
ASV_13595	d__Bacteria
ASV_13596	d__Bacteria
ASV_13597	d__Bacteria
ASV_13598	d__Bacteria
ASV_13599	d__Bacteria
ASV_136	d__Bacteria;p__Firmicutes;c__Clostridia;o__Tissierellales;f__Helcococcaceae;g__Anaerococcus;s__Anaerococcus prevotii
ASV_1360	d__Bacteria
ASV_13600	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella dispar
ASV_13601	d__Bacteria
ASV_13602	d__Bacteria
ASV_13603	d__Bacteria
ASV_13604	d__Bacteria
ASV_13605	d__Bacteria
ASV_13606	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_13607	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri_A
ASV_13608	d__Bacteria
ASV_13609	d__Bacteria
ASV_1361	d__Bacteria
ASV_13610	d__Bacteria
ASV_13611	d__Bacteria
ASV_13612	d__Bacteria
ASV_13613	d__Bacteria
ASV_13614	d__Bacteria
ASV_13615	d__Bacteria
ASV_13616	d__Bacteria
ASV_13617	d__Bacteria
ASV_13618	d__Bacteria
ASV_13619	d__Bacteria
ASV_1362	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_13620	d__Bacteria
ASV_13621	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri_A
ASV_13622	d__Bacteria
ASV_13623	d__Bacteria
ASV_13624	d__Bacteria
ASV_13625	d__Bacteria
ASV_13626	d__Bacteria
ASV_13627	d__Bacteria
ASV_13628	d__Bacteria
ASV_13629	d__Bacteria
ASV_1363	d__Bacteria;p__Firmicutes;c__Clostridia;o__Tissierellales;f__Helcococcaceae;g__Parvimonas
ASV_13630	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_13631	d__Bacteria
ASV_13632	d__Bacteria
ASV_13633	d__Bacteria
ASV_13634	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_13635	d__Bacteria
ASV_13636	d__Bacteria
ASV_13637	d__Bacteria
ASV_13638	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_13639	d__Bacteria
ASV_1364	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae
ASV_13640	d__Bacteria
ASV_13641	d__Bacteria
ASV_13642	d__Bacteria
ASV_13643	d__Bacteria
ASV_13644	d__Bacteria
ASV_13645	d__Bacteria
ASV_13646	d__Bacteria
ASV_13647	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_13648	d__Bacteria
ASV_13649	d__Bacteria
ASV_1365	d__Bacteria
ASV_13650	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri_A
ASV_13651	d__Bacteria
ASV_13652	d__Bacteria
ASV_13653	d__Bacteria
ASV_13654	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_13655	d__Bacteria
ASV_13656	d__Bacteria
ASV_13657	d__Bacteria
ASV_13658	d__Bacteria
ASV_13659	d__Bacteria
ASV_1366	d__Bacteria;p__Firmicutes;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus;s__Peptoniphilus duerdenii
ASV_13660	d__Bacteria
ASV_13661	d__Bacteria
ASV_13662	d__Bacteria
ASV_13663	d__Bacteria
ASV_13664	d__Bacteria
ASV_13665	d__Bacteria
ASV_13666	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_13667	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
ASV_1367	d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus
ASV_1368	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium
ASV_1369	d__Bacteria
ASV_137	d__Bacteria;p__Firmicutes;c__Clostridia;o__Tissierellales;f__Helcococcaceae;g__Anaerococcus
ASV_1370	d__Bacteria
ASV_1371	d__Bacteria
ASV_1372	d__Bacteria
ASV_1373	d__Bacteria
ASV_1374	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_1375	d__Bacteria;p__Firmicutes;c__Clostridia;o__Tissierellales;f__Helcococcaceae;g__Anaerococcus
ASV_1376	d__Bacteria
ASV_1377	d__Bacteria
ASV_1378	d__Bacteria
ASV_1379	d__Bacteria
ASV_138	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister micraerophilus
ASV_1380	d__Bacteria
ASV_1381	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_1382	d__Bacteria
ASV_1383	d__Bacteria
ASV_1384	d__Bacteria
ASV_1385	d__Bacteria
ASV_1386	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_1387	d__Bacteria
ASV_1388	d__Bacteria
ASV_1389	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae
ASV_139	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister propionicifaciens
ASV_1390	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella
ASV_1391	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium
ASV_1392	d__Bacteria
ASV_1393	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium
ASV_1394	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella buccalis
ASV_1395	d__Bacteria
ASV_1396	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Mycobacteriales;f__Mycobacteriaceae;g__Nocardia;s__Nocardia sp000381925
ASV_1397	d__Bacteria
ASV_1398	d__Bacteria
ASV_1399	d__Bacteria
ASV_14	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium
ASV_140	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium scardovii
ASV_1400	d__Bacteria
ASV_1401	d__Bacteria
ASV_1402	d__Bacteria
ASV_1403	d__Bacteria
ASV_1404	d__Bacteria
ASV_1405	d__Bacteria
ASV_1406	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium sp001767255
ASV_1407	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae
ASV_1408	d__Bacteria
ASV_1409	d__Bacteria
ASV_141	d__Bacteria;p__Firmicutes;c__Clostridia;o__Tissierellales;f__Helcococcaceae;g__Anaerococcus
ASV_1410	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales
ASV_1411	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_1412	d__Bacteria
ASV_1413	d__Bacteria
ASV_1414	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_1415	d__Bacteria
ASV_1416	d__Bacteria
ASV_1417	d__Bacteria
ASV_1418	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis
ASV_1419	d__Bacteria
ASV_142	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae
ASV_1420	d__Bacteria
ASV_1421	d__Bacteria
ASV_1422	d__Bacteria
ASV_1423	d__Bacteria
ASV_1424	d__Bacteria
ASV_1425	d__Bacteria
ASV_1426	d__Bacteria
ASV_1427	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_1428	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister sp001553355
ASV_1429	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_143	d__Bacteria;p__Firmicutes;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus;s__Peptoniphilus duerdenii
ASV_1430	d__Bacteria
ASV_1431	d__Bacteria
ASV_1432	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Buchnera
ASV_1433	d__Bacteria
ASV_1434	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_1435	d__Bacteria
ASV_1436	d__Bacteria
ASV_1437	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_1438	d__Bacteria
ASV_1439	d__Bacteria
ASV_144	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides
ASV_1440	d__Bacteria
ASV_1441	d__Bacteria;p__Firmicutes;c__Bacilli
ASV_1442	d__Bacteria
ASV_1443	d__Bacteria
ASV_1444	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_1445	d__Bacteria
ASV_1446	d__Bacteria
ASV_1447	d__Bacteria
ASV_1448	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_1449	d__Bacteria
ASV_145	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium
ASV_1450	d__Bacteria
ASV_1451	d__Bacteria
ASV_1452	d__Bacteria
ASV_1453	d__Bacteria
ASV_1454	d__Bacteria
ASV_1455	d__Bacteria
ASV_1456	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus
ASV_1457	d__Bacteria;p__Firmicutes;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_C;s__Peptoniphilus sp900088125
ASV_1458	d__Bacteria
ASV_1459	d__Bacteria
ASV_146	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus bicirculans
ASV_1460	d__Bacteria
ASV_1461	d__Bacteria
ASV_1462	d__Bacteria
ASV_1463	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_1464	d__Bacteria
ASV_1465	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__Fusobacterium hwasookii
ASV_1466	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Granulicatella;s__Enterococcus faecium
ASV_1467	d__Bacteria
ASV_1468	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister sp001553355
ASV_1469	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides
ASV_147	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella
ASV_1470	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Facklamia;s__Facklamia ignava
ASV_1471	d__Bacteria
ASV_1472	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium
ASV_1473	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_1474	d__Bacteria
ASV_1475	d__Bacteria
ASV_1476	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_1477	d__Bacteria
ASV_1478	d__Bacteria
ASV_1479	d__Bacteria
ASV_148	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus bicirculans
ASV_1480	d__Bacteria
ASV_1481	d__Bacteria
ASV_1482	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae
ASV_1483	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella
ASV_1484	d__Bacteria;p__Firmicutes;c__Bacilli
ASV_1485	d__Bacteria
ASV_1486	d__Bacteria;p__Firmicutes;c__Bacilli
ASV_1487	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_1488	d__Bacteria
ASV_1489	d__Bacteria
ASV_149	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium bifidum
ASV_1490	d__Bacteria
ASV_1491	d__Bacteria
ASV_1492	d__Bacteria
ASV_1493	d__Bacteria
ASV_1494	d__Bacteria
ASV_1495	d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus simulans
ASV_1496	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_1497	d__Bacteria
ASV_1498	d__Bacteria
ASV_1499	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_15	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus
ASV_150	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__Fusobacterium hwasookii
ASV_1500	d__Bacteria
ASV_1501	d__Bacteria
ASV_1502	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_1503	d__Bacteria
ASV_1504	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinotignum;s__Actinotignum urinale
ASV_1505	d__Bacteria
ASV_1506	d__Bacteria
ASV_1507	d__Bacteria
ASV_1508	d__Bacteria
ASV_1509	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus
ASV_151	d__Bacteria;p__Firmicutes;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus
ASV_1510	d__Bacteria
ASV_1511	d__Bacteria
ASV_1512	d__Bacteria
ASV_1513	d__Bacteria
ASV_1514	d__Bacteria
ASV_1515	d__Bacteria
ASV_1516	d__Bacteria
ASV_1517	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinotignum;s__Actinotignum urinale
ASV_1518	d__Bacteria
ASV_1519	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__Stenotrophomonas maltophilia_Q
ASV_152	d__Bacteria
ASV_1520	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinotignum
ASV_1521	d__Bacteria
ASV_1522	d__Bacteria
ASV_1523	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_1524	d__Bacteria
ASV_1525	d__Bacteria
ASV_1526	d__Bacteria
ASV_1527	d__Bacteria
ASV_1528	d__Bacteria
ASV_1529	d__Bacteria
ASV_153	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
ASV_1530	d__Bacteria
ASV_1531	d__Bacteria
ASV_1532	d__Bacteria
ASV_1533	d__Bacteria
ASV_1534	d__Bacteria
ASV_1535	d__Bacteria;p__Firmicutes;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Urinacoccus
ASV_1536	d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus
ASV_1537	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900320845
ASV_1538	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae
ASV_1539	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Mycobacteriales;f__Mycobacteriaceae;g__Nocardia;s__Nocardia sp000381925
ASV_154	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus agalactiae
ASV_1540	d__Bacteria
ASV_1541	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Propionimicrobium;s__Propionimicrobium lymphophilum
ASV_1542	d__Bacteria
ASV_1543	d__Bacteria
ASV_1544	d__Bacteria;p__Firmicutes;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Urinacoccus
ASV_1545	d__Bacteria
ASV_1546	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae
ASV_1547	d__Bacteria
ASV_1548	d__Bacteria
ASV_1549	d__Bacteria
ASV_155	d__Bacteria
ASV_1550	d__Bacteria
ASV_1551	d__Bacteria
ASV_1552	d__Bacteria
ASV_1553	d__Bacteria
ASV_1554	d__Bacteria
ASV_1555	d__Bacteria
ASV_1556	d__Bacteria
ASV_1557	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum butyriciproducens
ASV_1558	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_1559	d__Bacteria
ASV_156	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus agalactiae
ASV_1560	d__Bacteria
ASV_1561	d__Bacteria;p__Firmicutes;c__Clostridia;o__Tissierellales;f__Ezakiellaceae;g__Ezakiella;s__Ezakiella coagulans
ASV_1562	d__Bacteria
ASV_1563	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_1564	d__Bacteria
ASV_1565	d__Bacteria
ASV_1566	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_1567	d__Bacteria
ASV_1568	d__Bacteria
ASV_1569	d__Bacteria
ASV_157	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides
ASV_1570	d__Bacteria
ASV_1571	d__Bacteria
ASV_1572	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_1573	d__Bacteria
ASV_1574	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_1575	d__Bacteria
ASV_1576	d__Bacteria
ASV_1577	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_1578	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium
ASV_1579	d__Bacteria
ASV_158	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium
ASV_1580	d__Bacteria
ASV_1581	d__Bacteria
ASV_1582	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_1583	d__Bacteria;p__Firmicutes;c__Bacilli
ASV_1584	d__Bacteria
ASV_1585	d__Bacteria
ASV_1586	d__Bacteria
ASV_1587	d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus
ASV_1588	d__Bacteria
ASV_1589	d__Bacteria
ASV_159	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
ASV_1590	d__Bacteria
ASV_1591	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Clostridium;s__Clostridium leptum
ASV_1592	d__Bacteria
ASV_1593	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales
ASV_1594	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Lancefieldella;s__Lancefieldella sp000564995
ASV_1595	d__Bacteria
ASV_1596	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri_A
ASV_1597	d__Bacteria
ASV_1598	d__Bacteria
ASV_1599	d__Bacteria
ASV_16	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri_A
ASV_160	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium pyruviciproducens
ASV_1600	d__Bacteria
ASV_1601	d__Bacteria
ASV_1602	d__Bacteria
ASV_1603	d__Bacteria
ASV_1604	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia
ASV_1605	d__Bacteria
ASV_1606	d__Bacteria
ASV_1607	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_1608	d__Bacteria
ASV_1609	d__Bacteria
ASV_161	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
ASV_1610	d__Bacteria
ASV_1611	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister sp001553355
ASV_1612	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides
ASV_1613	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__Stenotrophomonas maltophilia_Q
ASV_1614	d__Bacteria
ASV_1615	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis
ASV_1616	d__Bacteria
ASV_1617	d__Bacteria
ASV_1618	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Buchnera
ASV_1619	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_162	d__Bacteria
ASV_1620	d__Bacteria
ASV_1621	d__Bacteria
ASV_1622	d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus
ASV_1623	d__Bacteria
ASV_1624	d__Bacteria
ASV_1625	d__Bacteria
ASV_1626	d__Bacteria
ASV_1627	d__Bacteria
ASV_1628	d__Bacteria
ASV_1629	d__Bacteria
ASV_163	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella
ASV_1630	d__Bacteria
ASV_1631	d__Bacteria
ASV_1632	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae
ASV_1633	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella dispar
ASV_1634	d__Bacteria
ASV_1635	d__Bacteria
ASV_1636	d__Bacteria
ASV_1637	d__Bacteria
ASV_1638	d__Bacteria
ASV_1639	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales
ASV_164	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
ASV_1640	d__Bacteria
ASV_1641	d__Bacteria
ASV_1642	d__Bacteria
ASV_1643	d__Bacteria
ASV_1644	d__Bacteria
ASV_1645	d__Bacteria
ASV_1646	d__Bacteria
ASV_1647	d__Bacteria
ASV_1648	d__Bacteria
