#OTU ID	SRR6920027	SRR6920028	SRR6920030	SRR6920033	SRR6920034	SRR6920036	SRR6920038	SRR6920041	SRR6920042	SRR6920046	SRR6920050	SRR6920052	SRR6920056	SRR6920058	SRR6920059	SRR6920074	SRR6920078	SRR6920086	SRR6920089	SRR6920091	SRR6920093	SRR6920029	SRR6920031	SRR6920032	SRR6920035	SRR6920045	SRR6920047	SRR6920048	SRR6920049	SRR6920051	SRR6920053	SRR6920057	SRR6920064	SRR6920070	SRR6920071	SRR6920072	SRR6920075	SRR6920077	SRR6920085	SRR6920087	SRR6920088	SRR6920090	SRR6920092	SRR6920094
Zotu930	3	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	128	0	0	0	0	0	0	5
Zotu1348	2	0	0	0	0	0	0	67	0	0	0	0	0	0	5	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	35	0	0	0	0	7	2	0	0	0	0	0	12
Zotu3915	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
Zotu5000	2	0	0	0	0	0	0	6	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
Zotu2314	4	0	0	0	0	0	0	47	0	0	0	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	2	1	0	0	0	0	0	9
Zotu4298	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4453	2	0	0	0	0	1	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Zotu525	3	0	0	0	0	0	0	222	0	0	0	0	0	0	14	0	23	0	0	0	0	0	0	0	0	0	2	0	0	0	0	114	0	0	3	0	34	14	0	0	0	0	0	60
Zotu1008	3	0	0	0	0	0	0	0	196	0	0	1	0	0	8	0	0	0	0	1	0	0	0	0	15	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0
Zotu2815	2	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	0	11	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0
Zotu843	4	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223	0	0	0	0	0	0	0	0	0
Zotu1631	9	0	0	0	0	2	0	0	6	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42
Zotu1982	2	0	0	0	0	0	0	0	2	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0
Zotu2802	1	0	0	0	0	0	0	0	1	0	0	0	9	0	0	0	0	28	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0
Zotu6936	1	0	0	0	0	0	0	9	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Zotu3960	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	21
Zotu2130	2	0	0	0	0	0	0	50	0	0	0	0	0	0	3	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	15	0	0	0	0	7	3	0	0	0	0	0	14
Zotu3312	1	0	0	0	0	0	0	32	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	7	0	0	0	0	0	0
Zotu464	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	483	0	0	0	0	0	0	0	0	0	0
Zotu403	2	0	0	0	0	2	0	0	0	0	0	0	0	1	0	13	0	0	1	1	26	0	0	0	3	0	0	0	0	0	0	0	0	599	0	0	0	0	0	0	0	0	0	10
Zotu2107	6	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	45
Zotu2544	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	36	0	0	0	0	0	0	1
Zotu863	3	0	0	0	0	0	0	14	0	0	0	6	0	0	0	6	2	0	0	0	1	0	5	4	0	0	0	0	3	0	0	3	2	4	12	0	2	138	3	9	0	0	0	0
Zotu6981	2	0	0	1	0	11	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	26	0	4	7	5	1	11	0	0
Zotu1575	2	0	0	0	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0
Zotu4772	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0
Zotu1692	1	0	0	0	0	0	0	45	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	6	2	0	0	0	0	0	15
Zotu2615	2	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0
Zotu3726	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	27
Zotu2322	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	1
Zotu5401	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0
Zotu1197	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0
Zotu2475	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	1	0	0	0	0	0	0	0
Zotu2470	2	0	0	0	0	0	0	4	0	0	0	3	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	2	0	2	2	0	0	32	0	3	3	0	0	0
Zotu2600	1	0	0	0	0	0	0	6	0	0	0	1	0	0	0	2	3	0	0	0	0	0	2	0	0	0	0	0	1	0	0	2	1	0	2	0	0	31	1	3	0	0	0	0
Zotu1786	3	0	0	0	0	0	0	0	1	0	0	0	15	0	0	0	0	19	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0
Zotu3596	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	7	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	1	0	9	0	0	0	0	0	0	0
Zotu563	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	272	0	0	0	0	0	0	5
Zotu2355	1	0	0	0	0	0	0	36	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	1	0	4	2	0	0	0	0	0	4
Zotu802	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	167	0	0	0	0	0	0	4
Zotu3660	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0
Zotu5889	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0
Zotu565	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	374	0	0	0	0	0	0	0	0	0
Zotu3738	1	0	0	0	0	2	0	4	0	0	0	0	0	0	3	0	1	0	0	0	31	0	0	4	0	0	0	0	0	0	0	11	0	4	0	0	0	9	0	0	2	0	0	0
Zotu3172	2	0	0	0	0	0	0	5	0	0	0	0	0	0	1	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	28	0	1	0	0	0	0
Zotu3709	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
Zotu5496	1	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	2	0	0	1	19	0	0	5	0	0	0	0	0	0	0	5	0	1	0	0	0	7	1	0	0	0	0	0
Zotu3930	2	0	0	0	0	0	1	6	0	0	0	0	0	0	1	18	4	0	0	0	1	0	0	2	0	0	0	0	2	0	0	5	1	28	2	0	0	4	1	1	0	0	0	0
Zotu2421	2	0	0	0	0	0	1	0	1	0	0	0	9	0	0	0	0	18	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0
Zotu3518	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	1	13	1	5	2	0	0	0
Zotu2958	1	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	2	0	17	0	0	0	0	0	0	0
Zotu3200	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	1	0	0	1	0	1	0	0	0	23	0	1	1	0	0	0
Zotu4703	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	8	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
Zotu4131	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	12	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0
Zotu2591	1	0	0	0	0	0	0	5	0	0	0	0	0	0	2	0	1	0	0	0	51	0	0	0	0	0	0	0	1	0	0	11	0	0	1	0	0	4	0	0	0	0	0	0
Zotu4770	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	10	0	0	13	0	0	0	1	0	0	0	0	0
Zotu2040	3	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	19	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0
Zotu822	2	0	0	0	0	0	0	0	261	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	3	0	0	0
Zotu7322	1	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	1	0	0	0	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
Zotu1979	1	0	0	0	1	1	1	2	0	0	0	2	0	0	0	57	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	1	9	0	0	0	0	4	0	0	0
Zotu3278	2	0	0	0	0	0	0	9	0	0	0	1	0	0	0	0	1	1	0	0	19	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
Zotu2799	1	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0
Zotu496	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	451	0	0	0	0	0	0	0	0	0	0
Zotu2642	1	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0
Zotu4106	1	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	1	0	0	0	0	0	3	1	0	0	0	0	3	0	0	1	3	0	0	0	0	9	0	0	0	0	0	0
Zotu5257	1	0	0	0	3	2	0	0	0	0	2	0	1	0	0	26	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	1	0	1	0	0	0	0	0	0	0
Zotu5154	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
Zotu2297	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	65
Zotu2289	1	0	0	0	0	0	0	0	1	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0
Zotu1849	2	0	0	0	0	0	0	0	1	0	0	0	17	0	0	0	0	16	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0
Zotu448	1	0	0	0	0	0	1	0	1	0	6	0	0	0	0	0	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	402	0	0	0	1	0	0	15
Zotu1182	1	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	2
Zotu2051	2	0	0	0	0	1	0	0	74	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
Zotu799	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	175	0	0	0	0	0	0	9
Zotu1202	3	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	0
Zotu5765	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	14	0	5	0	0	0	0	0	0	0	0	0	0
Zotu442	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	9	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	506	0	0	0	0	0	0	0	0	0	8
Zotu2892	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0
Zotu4627	1	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Zotu3463	1	0	0	0	0	0	0	7	4	0	0	0	0	0	0	0	0	1	0	0	8	0	0	0	0	0	1	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	23
Zotu561	1	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	269	0	0	0	0	0	0	5
Zotu659	1	0	0	0	0	0	4	4	0	1	0	2	0	1	7	245	20	0	0	0	0	0	1	0	0	0	1	0	2	0	0	1	6	5	0	16	0	0	0	0	6	1	0	0
Zotu5251	1	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Zotu7296	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0
Zotu1394	1	0	0	0	0	4	1	61	2	0	1	16	0	4	2	6	8	0	0	0	0	0	0	8	2	0	0	0	2	0	0	2	1	0	8	0	0	4	2	2	8	0	0	0
Zotu1422	2	0	0	0	0	0	0	63	0	0	0	0	0	0	3	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	3	3	0	0	0	0	0	9
Zotu2673	2	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0
Zotu3487	1	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0
Zotu2124	1	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	19	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0
Zotu3088	2	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
Zotu416	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	571	0	0	0	0	0	0	0	0	0	0
Zotu2684	4	0	0	0	0	0	0	39	0	0	0	0	0	3	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	2	0	0	0	0	9	1	0	0	0	0	0
Zotu3843	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	1	0	26	0	0	0	0	0	0	0
Zotu5018	1	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4478	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	14	0	0	1	0	0	0	2	0	0	0	0	1	0	0	0	0	7	0	4	45	0	0	0	0	1	0	0	0
Zotu958	1	0	0	0	0	1	0	0	212	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0	0
Zotu4851	1	1	0	0	0	10	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	10	0	0	0	0	0	0	0	0	0	0
Zotu1585	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0
Zotu4687	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	20
Zotu1572	1	0	0	0	0	0	0	0	118	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	10	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0
Zotu1622	1	0	0	0	0	1	0	0	6	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	67
Zotu6142	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	17	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
Zotu3158	1	0	0	0	0	0	0	32	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
Zotu3437	2	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0
Zotu3765	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	13	0	0	0	0	0	0	0	30	2	0	21	0	0	0	0	0	1	0	0	0
Zotu4722	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	20
Zotu1219	1	0	0	0	0	1	4	52	5	0	0	17	1	2	8	6	14	0	0	0	1	2	0	5	0	1	0	0	10	0	0	2	2	6	11	0	0	5	4	4	5	0	0	0
Zotu699	4	0	0	0	0	0	0	162	0	0	1	0	0	0	7	0	16	0	0	0	6	0	0	0	0	0	0	0	0	0	0	77	0	0	1	0	16	7	0	0	0	0	0	39
Zotu2659	1	0	0	0	0	0	0	0	51	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
Zotu3947	1	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0
Zotu4670	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
Zotu5705	1	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	6	1	0	1	0	0	0
Zotu3766	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	9	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	22
Zotu4013	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	1	0	0	0	0	0	0	0	0	0
Zotu200	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	102	0	0	0	4	0	0	0	0	0	0	0	0	1877	0	0	0	0	0	0	0	0	0	0
Zotu5992	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	18	0	0	14	2	1	1	0	0	0	0	0	0	0	0	0
Zotu6312	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	2	0	0	0	0	0	0	0	0	0	0
Zotu1086	1	1	3	0	2	7	0	0	0	8	0	6	0	1	2	12	0	0	1	2	1	2	0	0	0	1	0	1	2	0	0	1	1	16	0	38	0	0	2	9	12	7	0	0
Zotu1014	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0	1
Zotu4026	1	1	0	0	1	0	2	0	0	0	0	1	1	0	2	21	0	0	0	1	2	1	0	0	0	0	0	0	1	0	0	1	0	1	0	27	0	0	1	2	1	4	0	0
Zotu829	1	0	0	0	1	1	1	4	0	1	0	4	0	2	1	159	12	1	0	0	0	0	0	0	1	0	1	0	5	0	0	1	3	9	1	13	0	0	1	0	8	0	0	0
Zotu4391	1	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	3	2	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	9
Zotu1248	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0
Zotu1833	1	0	0	0	0	0	0	0	86	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Zotu1080	1	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0
Zotu52	1	729	0	415	0	1	764	0	0	0	0	0	0	0	0	0	0	71	0	0	26	0	1	6	0	1	0	1	103	0	0	1	1455	0	2	0	56	1161	0	0	0	0	0	0
Zotu3540	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	17	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0
Zotu1950	1	0	0	0	0	0	0	0	2	0	0	0	8	0	0	0	0	10	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	1	0	40	0	0	0	0	0	0	0
Zotu2904	1	0	0	0	0	1	0	37	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0
Zotu2716	1	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0
Zotu687	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207	0	0	0	0	0	0	4
Zotu3753	1	0	0	0	2	3	4	0	0	1	0	0	0	1	1	6	0	0	0	0	0	2	2	0	0	1	0	0	0	0	0	1	3	18	0	4	0	0	1	2	2	5	0	0
Zotu639	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	339	0	0	0	0	0	0	0	0	0	0
Zotu3737	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	1	0	0	2	1	0	0	0	0	15	0	1	0	0	0	0
Zotu1064	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	166	0	0	0	0	0	0	0	0	0
Zotu4206	1	0	0	0	0	3	0	7	0	0	0	0	0	0	2	0	1	0	0	0	37	0	0	2	3	0	0	0	0	0	0	9	1	0	1	0	0	6	0	0	1	2	0	0
Zotu1492	2	0	0	0	0	0	0	11	0	0	0	4	0	0	2	1	3	0	0	0	0	0	2	0	0	0	0	0	2	0	0	1	5	1	3	0	2	60	1	2	1	0	0	0
Zotu2662	1	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6777	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Zotu5982	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	7
Zotu2254	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0
Zotu7309	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Zotu7203	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
Zotu820	1	0	0	0	0	0	0	0	264	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	0	0	0
